spend,race,income,age,sex,schoolYears
767.5488804444007,white,64570.0,49.0,female,0.0
772.1014131488356,white,52339.0,50.0,female,0.0
738.7871524081232,white,92104.0,48.0,female,0.0
715.9523493717045,white,30404.0,47.0,female,0.0
598.1487115383521,black,70798.0,55.0,female,0.0
683.3356903550871,black,63712.0,33.0,male,0.0
780.6796610728001,white,33041.0,51.0,female,0.0
546.2024721935885,white,145651.0,26.0,male,0.0
711.3805886370085,other,59520.0,44.0,female,0.0
588.3314420693074,asian,53744.0,29.0,male,0.0
787.3230970480646,hispanic,69863.0,53.0,female,0.0
722.5016771348769,other,27188.0,47.0,female,0.0
690.8437728169927,white,91489.0,40.0,female,0.0
755.5587992158466,white,162222.0,47.0,female,0.0
690.1493829144657,white,126751.0,32.0,male,0.0
755.956633098117,white,19797.0,48.0,female,0.0
820.4657133544908,white,12293.0,37.0,male,0.0
445.43271584025985,black,47566.0,39.0,female,0.0
1105.8277223329903,black,166028.0,44.0,male,0.0
754.1583691128038,other,419448.0,48.0,female,0.0
582.7173670298357,white,39466.0,29.0,male,0.0
757.3237680477716,white,616952.0,46.0,female,0.0
635.7815371779483,asian,522762.0,30.0,male,0.0
779.3563243312221,white,185809.0,50.0,female,0.0
768.1333636110215,other,13016.0,51.0,female,0.0
701.3712867531609,other,51184.0,44.0,female,0.0
736.6952608692327,white,66741.0,48.0,female,0.0
570.6026311100991,black,13710.0,29.0,male,0.0
791.8486947586504,other,62830.0,54.0,female,0.0
733.3659929184226,white,71489.0,34.0,male,0.0
707.3142204292349,hispanic,29867.0,47.0,female,0.0
944.8880931373832,hispanic,76690.0,36.0,male,0.0
885.8016747728245,black,690013.0,38.0,male,0.0
843.2202933673145,hispanic,290443.0,31.0,male,0.0
799.3614570034855,white,81281.0,51.0,female,0.0
691.4065844944267,white,11258.0,45.0,female,0.0
642.66931088943,black,11569.0,60.0,female,0.0
689.5012730058853,other,312666.0,32.0,male,0.0
666.5313907955743,white,42189.0,31.0,male,0.0
824.4193409021162,white,25342.0,37.0,male,0.0
859.7800806707977,white,444572.0,38.0,male,0.0
804.0071019186137,white,124760.0,36.0,male,0.0
744.7521750010429,white,2949.0,51.0,female,0.0
748.3649532700482,white,271481.0,33.0,male,0.0
977.8014433296804,white,53339.0,41.0,male,0.0
668.4400548404537,asian,25967.0,32.0,male,0.0
826.8353889441952,white,176038.0,53.0,female,0.0
709.2172982494537,white,19121.0,45.0,female,0.0
763.89550163401,white,15637.0,50.0,female,0.0
756.8297200370105,white,206016.0,34.0,male,0.0
548.0930149417896,black,172398.0,48.0,female,0.0
688.0359094017508,white,41407.0,43.0,female,0.0
724.8700483842281,white,120274.0,34.0,male,0.0
746.0243949246983,other,9969.0,36.0,male,0.0
709.2455999884,white,98151.0,42.0,female,0.0
789.4987044923507,white,84871.0,36.0,male,0.0
797.6310840169348,white,143942.0,49.0,female,0.0
856.2516773204096,black,188471.0,38.0,male,0.0
737.8454070191183,hispanic,42791.0,48.0,female,0.0
706.0022734961149,white,22768.0,45.0,female,0.0
880.7005009891623,white,413627.0,55.0,female,0.0
826.2894085775522,other,80490.0,53.0,female,0.0
684.2255797483439,hispanic,42693.0,45.0,female,0.0
660.0497852235878,white,41564.0,31.0,male,0.0
736.9681784030379,other,219961.0,44.0,female,0.0
721.7466179669109,other,32952.0,34.0,male,0.0
891.203344608856,white,153133.0,58.0,female,0.0
956.3772421861897,asian,131900.0,52.0,female,1.0
816.2026920747564,black,35078.0,36.0,male,0.0
863.1617311771623,other,26246.0,39.0,male,0.0
733.2420025909709,hispanic,50923.0,49.0,female,0.0
869.0156423295966,other,86911.0,59.0,female,0.0
874.6948895972889,white,63730.0,38.0,male,0.0
661.8295871631141,white,7128.0,45.0,female,0.0
551.2985634835376,white,86183.0,27.0,male,0.0
837.0204285849467,hispanic,26907.0,33.0,male,0.0
722.6575570997761,hispanic,7155.0,48.0,female,0.0
737.0134743341731,white,10219.0,48.0,female,0.0
711.3469225181765,asian,197569.0,33.0,male,0.0
1041.966584185294,hispanic,92071.0,38.0,male,0.0
908.8900591327952,asian,274605.0,38.0,male,0.0
763.9161870567441,white,109897.0,34.0,male,0.0
741.3442268424066,hispanic,16687.0,30.0,male,0.0
811.79110331126,white,15525.0,55.0,female,0.0
766.5264329278868,hispanic,38619.0,31.0,male,0.0
830.0983430555358,white,116500.0,55.0,female,0.0
734.9143384796123,white,9115.0,49.0,female,0.0
646.232285320497,white,260823.0,30.0,male,0.0
758.5082485750612,white,57429.0,50.0,female,0.0
816.0049127452617,white,40875.0,55.0,female,0.0
840.0285054817954,other,11752.0,38.0,male,0.0
735.4800495443321,white,54523.0,34.0,male,0.0
851.0811798714032,white,94059.0,37.0,male,0.0
583.700026678318,asian,37497.0,28.0,male,0.0
660.8031003879189,black,51078.0,32.0,male,0.0
735.9788758376556,white,38647.0,34.0,male,0.0
674.7736415017657,white,18080.0,33.0,male,0.0
783.14078817126,white,77404.0,52.0,female,0.0
728.4267803616048,hispanic,20739.0,47.0,female,0.0
815.9176756028947,other,19672.0,55.0,female,0.0
668.0285818883112,black,70699.0,32.0,male,0.0
673.730626468326,white,46608.0,32.0,male,0.0
798.1895311244083,hispanic,161660.0,49.0,female,0.0
786.7061012687742,white,50564.0,51.0,female,0.0
731.6861420662915,white,70505.0,46.0,female,0.0
725.6921979852902,white,48864.0,47.0,female,0.0
749.1929460509012,white,53067.0,35.0,male,0.0
899.113184158551,hispanic,35640.0,35.0,male,0.0
692.1022753737407,white,2588.0,47.0,female,0.0
809.0245705156125,hispanic,192867.0,53.0,female,0.0
613.4947316029007,white,6921.0,32.0,male,0.0
841.6667522176451,white,63660.0,56.0,female,0.0
522.4582370843267,white,30616.0,27.0,male,0.0
779.8906106246465,black,128358.0,35.0,male,0.0
676.4030336205415,white,2398.0,33.0,male,0.0
741.5395601468737,white,11067.0,35.0,male,0.0
803.0113539225982,white,22828.0,54.0,female,0.0
700.0665439368805,white,43903.0,45.0,female,0.0
825.6907894050016,other,166642.0,54.0,female,0.0
633.1746829351877,hispanic,15255.0,40.0,female,0.0
576.5156001231011,black,261144.0,48.0,female,0.0
937.1988248380587,asian,21383.0,55.0,female,1.0
654.2799610837594,asian,435560.0,30.0,male,0.0
886.6222213892656,hispanic,56690.0,34.0,male,0.0
904.2905276409988,hispanic,52338.0,35.0,male,0.0
507.4917437979804,white,7993.0,26.0,male,0.0
826.3831619150367,other,305358.0,36.0,male,0.0
664.7227770432285,white,27056.0,32.0,male,0.0
685.723984705402,other,49572.0,44.0,female,0.0
842.7840430043598,black,126427.0,37.0,male,0.0
633.0637650777894,white,57178.0,31.0,male,0.0
613.8320520448019,black,49867.0,30.0,male,0.0
601.0360107570538,white,62249.0,30.0,male,0.0
666.425306346377,hispanic,73259.0,25.0,male,0.0
755.9106542368161,white,35755.0,49.0,female,0.0
745.0130426681305,other,77829.0,49.0,female,0.0
853.8035436075057,asian,27311.0,38.0,male,0.0
803.6894194275985,white,73902.0,51.0,female,0.0
590.0823573797338,black,103593.0,50.0,female,0.0
521.4284334269548,black,175667.0,45.0,female,0.0
824.0381298938662,white,16140.0,56.0,female,0.0
634.4684933295084,white,53733.0,31.0,male,0.0
821.5608484135348,hispanic,47680.0,54.0,female,0.0
748.7331020301268,white,41485.0,47.0,female,0.0
789.4445019559032,white,114984.0,49.0,female,0.0
800.7379296922493,hispanic,111253.0,54.0,female,0.0
966.4183466135477,hispanic,75612.0,37.0,male,0.0
719.6014113937559,white,24271.0,34.0,male,0.0
754.9643310770593,white,44538.0,48.0,female,0.0
713.0855673667401,white,43958.0,44.0,female,0.0
714.8634821367433,other,31027.0,34.0,male,0.0
788.3165383429177,other,182025.0,35.0,male,0.0
704.30126283886,white,32952.0,46.0,female,0.0
792.5019891968797,hispanic,140143.0,51.0,female,0.0
778.364761482497,white,9908.0,52.0,female,0.0
688.45862931878,white,94132.0,32.0,male,0.0
806.8300502317976,white,55731.0,51.0,female,0.0
852.6279870743276,white,1873369.0,50.0,female,0.0
751.3996325759933,white,69552.0,48.0,female,0.0
749.89733104601,white,75173.0,34.0,male,0.0
770.2028583894212,white,72896.0,52.0,female,0.0
753.0979939960607,white,25069.0,49.0,female,0.0
814.8230999096435,other,320455.0,51.0,female,0.0
624.3834561605992,white,9030.0,32.0,male,0.0
853.1923257133666,white,12754.0,58.0,female,0.0
744.3494260933028,white,18291.0,49.0,female,0.0
739.7052524224036,white,63311.0,34.0,male,0.0
880.3437936332565,asian,30294.0,52.0,female,1.0
557.9314694760384,black,44424.0,51.0,female,0.0
797.2188763852733,white,16003.0,53.0,female,0.0
436.0409459371131,black,9992.0,41.0,female,0.0
766.631391124843,white,44591.0,35.0,male,0.0
648.5619662261347,white,20983.0,42.0,female,0.0
773.5184738482969,white,45773.0,51.0,female,0.0
615.9764310021019,black,118013.0,30.0,male,0.0
795.6668234556532,white,109753.0,51.0,female,0.0
816.7148157787921,white,31772.0,53.0,female,0.0
794.5048269659354,white,263318.0,49.0,female,0.0
689.2613426511795,hispanic,175022.0,43.0,female,0.0
669.1158029949959,other,8037.0,32.0,male,0.0
717.4108662156332,white,19656.0,47.0,female,0.0
670.6489697985667,white,19140.0,33.0,male,0.0
730.323812224598,white,45140.0,45.0,female,0.0
801.7977941222543,white,124620.0,51.0,female,0.0
829.9151368639355,other,111895.0,36.0,male,0.0
539.2519595384008,white,18970.0,28.0,male,0.0
773.5508583301671,asian,43996.0,43.0,female,1.0
708.6073516159319,white,8913.0,34.0,male,0.0
1184.5993867385796,asian,70318.0,46.0,male,0.0
851.8620146052411,asian,2659.0,51.0,female,1.0
915.5912530982691,asian,89401.0,49.0,female,1.0
555.330018730996,black,108378.0,48.0,female,0.0
713.7342353949721,black,69962.0,34.0,male,0.0
1007.7832137273068,white,86725.0,42.0,male,0.0
565.3406610117656,black,145198.0,50.0,female,0.0
866.1456313278757,asian,76264.0,47.0,female,1.0
910.1848229070927,other,146378.0,60.0,female,0.0
519.8198119599845,white,70110.0,26.0,male,0.0
842.0681330690927,hispanic,203460.0,32.0,male,0.0
735.9714317892378,white,15694.0,47.0,female,0.0
730.2597900799647,hispanic,68915.0,29.0,male,0.0
808.5684927631935,white,65768.0,53.0,female,0.0
836.3704637380473,white,97654.0,53.0,female,0.0
699.5363986676927,hispanic,12156.0,44.0,female,0.0
679.7477918315166,white,74914.0,32.0,male,0.0
750.8394585443071,hispanic,6400.0,50.0,female,0.0
840.3702968562674,white,72176.0,37.0,male,0.0
551.3098618921764,white,7281.0,29.0,male,0.0
869.6965093778242,other,18436.0,39.0,male,0.0
810.9585532183701,white,50691.0,53.0,female,0.0
864.7325312869127,white,125723.0,56.0,female,0.0
607.6850324993474,black,117315.0,54.0,female,0.0
742.5219269560945,hispanic,74321.0,30.0,male,0.0
836.3824466452656,white,153888.0,53.0,female,0.0
763.177255792076,white,148588.0,47.0,female,0.0
783.6064489353579,white,533312.0,49.0,female,0.0
728.0926539799981,white,70665.0,34.0,male,0.0
718.3074660458294,white,82807.0,33.0,male,0.0
740.365362467009,other,55784.0,48.0,female,0.0
983.7918000692798,asian,107475.0,54.0,female,1.0
592.9420078810967,white,43498.0,30.0,male,0.0
637.2872958085535,black,68327.0,30.0,male,0.0
608.5304926387793,black,109421.0,54.0,female,0.0
968.6784631544706,hispanic,47363.0,36.0,male,0.0
793.0204042357625,white,30226.0,36.0,male,0.0
728.4591736228964,other,18903.0,48.0,female,0.0
746.7875124670011,white,39185.0,47.0,female,0.0
693.6223366424665,white,141504.0,32.0,male,0.0
741.7315343868427,other,439764.0,33.0,male,0.0
810.5697494395318,white,136597.0,54.0,female,0.0
935.4808202154804,hispanic,90523.0,35.0,male,0.0
747.7920231463677,white,165277.0,46.0,female,0.0
586.8201239510342,white,22299.0,29.0,male,0.0
630.2741024792143,white,32793.0,39.0,female,0.0
498.9022947585791,black,23562.0,47.0,female,0.0
795.9858093284782,other,12156.0,56.0,female,0.0
792.3362592990562,hispanic,83499.0,52.0,female,0.0
797.5775161722567,white,192742.0,36.0,male,0.0
731.3606581576829,hispanic,21697.0,30.0,male,0.0
795.615306238249,asian,80454.0,42.0,female,1.0
809.6867593887214,white,59764.0,37.0,male,0.0
728.5416545764148,white,23137.0,48.0,female,0.0
757.0299706678417,white,41510.0,50.0,female,0.0
944.5607414029661,white,8392.0,41.0,male,0.0
744.0732525844942,white,55736.0,50.0,female,0.0
707.4589281449405,other,82076.0,44.0,female,0.0
718.4056242692347,white,17467.0,34.0,male,0.0
797.1097089088046,other,40867.0,53.0,female,0.0
535.0000232198258,white,96108.0,27.0,male,0.0
984.3113710613934,white,151601.0,41.0,male,0.0
736.0645707882895,white,24374.0,49.0,female,0.0
805.2537366044631,black,34370.0,37.0,male,0.0
649.441087802283,black,134705.0,32.0,male,0.0
732.681147999319,other,30293.0,35.0,male,0.0
790.2030842001041,white,5957.0,54.0,female,0.0
672.2419183151297,white,58107.0,32.0,male,0.0
626.3268916077354,black,163683.0,54.0,female,0.0
766.5079082943877,other,252084.0,48.0,female,0.0
785.7639000206893,white,178067.0,49.0,female,0.0
784.548546275142,white,270035.0,48.0,female,0.0
673.6034845042,white,165757.0,31.0,male,0.0
778.7561416885127,white,4567.0,52.0,female,0.0
778.0255823928369,white,48119.0,36.0,male,0.0
625.3539702112673,white,13666.0,31.0,male,0.0
804.4449237998833,white,158508.0,49.0,female,0.0
827.3064645998849,white,50575.0,54.0,female,0.0
684.8572700198862,hispanic,6393.0,46.0,female,0.0
831.6941941464348,other,289291.0,52.0,female,0.0
715.1059469698774,white,37701.0,48.0,female,0.0
889.6589332884901,white,21111.0,39.0,male,0.0
804.7496161918463,white,357294.0,51.0,female,0.0
887.3336318824829,black,49054.0,39.0,male,0.0
772.3296030392888,white,40861.0,49.0,female,0.0
786.7768714545199,hispanic,44091.0,51.0,female,0.0
927.424814854844,white,41793.0,39.0,male,0.0
796.7213592158473,white,34195.0,53.0,female,0.0
807.5528103872459,white,149483.0,50.0,female,0.0
516.0904382001952,black,16168.0,48.0,female,0.0
1029.5205527618314,asian,110296.0,42.0,male,0.0
998.8889349462193,black,5751.0,43.0,male,0.0
848.3584727674609,white,68540.0,56.0,female,0.0
747.460335869662,white,352251.0,33.0,male,0.0
688.9434149487928,black,88400.0,32.0,male,0.0
691.1316593987855,white,61644.0,33.0,male,0.0
694.1930883763413,white,73861.0,42.0,female,0.0
833.9365344216975,white,81974.0,52.0,female,0.0
464.202987857185,black,48392.0,43.0,female,0.0
801.5797653982318,other,58046.0,36.0,male,0.0
894.4330337747296,asian,24366.0,39.0,male,0.0
949.0833218846074,white,25883.0,41.0,male,0.0
821.3551822821933,white,839071.0,49.0,female,0.0
477.6241925243652,black,18286.0,45.0,female,0.0
910.5906008353783,hispanic,134085.0,34.0,male,0.0
752.2273349130443,hispanic,36097.0,50.0,female,0.0
853.1726591185947,black,23887.0,38.0,male,0.0
589.6223786415928,white,7001.0,31.0,male,0.0
775.1962260673566,white,49174.0,50.0,female,0.0
818.1254947489343,asian,37755.0,45.0,female,1.0
806.3660322586456,black,20465.0,38.0,male,0.0
646.6567978034147,white,48309.0,30.0,male,0.0
686.9257114247018,white,13303.0,42.0,female,0.0
808.7767924606009,black,298556.0,36.0,male,0.0
750.9890582878625,white,97201.0,34.0,male,0.0
791.1737716031208,white,36304.0,52.0,female,0.0
791.0184641393732,white,13870.0,52.0,female,0.0
624.2926495085549,asian,35355.0,31.0,male,0.0
561.7778814266004,black,46682.0,49.0,female,0.0
853.7338706777703,white,46022.0,37.0,male,0.0
868.6636857122642,white,18974.0,60.0,female,0.0
895.699816596411,hispanic,16844.0,35.0,male,0.0
781.2409510186988,other,92156.0,35.0,male,0.0
706.6023872870596,white,18517.0,34.0,male,0.0
766.0255994403409,white,67721.0,49.0,female,0.0
493.41507477292333,black,68558.0,43.0,female,0.0
641.4659161613183,black,111495.0,31.0,male,0.0
528.1219209764745,black,25382.0,51.0,female,0.0
768.5517329798236,white,186402.0,34.0,male,0.0
793.1861988036871,white,16735.0,51.0,female,0.0
791.2747830020933,other,41564.0,52.0,female,0.0
747.4543188726929,black,119946.0,34.0,male,0.0
846.4459808222468,white,109720.0,56.0,female,0.0
764.1373648780683,white,44813.0,47.0,female,0.0
749.1323729830596,other,23216.0,51.0,female,0.0
828.7032781001917,white,66331.0,37.0,male,0.0
761.8222716722765,hispanic,51437.0,49.0,female,0.0
578.1674954081026,black,50430.0,29.0,male,0.0
665.9822100619577,white,125184.0,31.0,male,0.0
765.0308495493446,white,72084.0,34.0,male,0.0
730.2418433313198,white,40397.0,48.0,female,0.0
1081.2296603866344,white,31803.0,44.0,male,0.0
615.9380874849508,white,19721.0,30.0,male,0.0
821.7065372495792,white,32144.0,56.0,female,0.0
772.733479358999,hispanic,51764.0,51.0,female,0.0
666.8624293351671,white,280052.0,31.0,male,0.0
661.8209019659743,white,78586.0,32.0,male,0.0
859.9545031106964,white,189095.0,55.0,female,0.0
614.701838095795,black,19414.0,31.0,male,0.0
653.429987506032,other,23602.0,43.0,female,0.0
770.2505354749425,white,34814.0,51.0,female,0.0
822.3679891915681,hispanic,71346.0,54.0,female,0.0
828.3775535083521,white,36847.0,37.0,male,0.0
723.0434274725868,white,401509.0,32.0,male,0.0
742.6428450700809,white,20297.0,35.0,male,0.0
833.5013223543716,black,81207.0,37.0,male,0.0
963.8593455928135,asian,21393.0,56.0,female,1.0
738.7708941354434,white,25593.0,47.0,female,0.0
1087.064725757261,hispanic,55320.0,40.0,male,0.0
599.0737884640621,black,45464.0,51.0,female,0.0
704.8489246957572,white,12073.0,44.0,female,0.0
787.0298533869129,white,56324.0,36.0,male,0.0
750.0279939675937,white,61910.0,46.0,female,0.0
483.24409116172535,white,57964.0,24.0,male,0.0
855.6825522986926,white,99832.0,38.0,male,0.0
765.688087106874,white,158301.0,47.0,female,0.0
778.9773204885104,white,30951.0,51.0,female,0.0
628.0209678861406,white,8837.0,31.0,male,0.0
847.2698596014633,white,264540.0,37.0,male,0.0
928.2645254712282,other,176077.0,40.0,male,0.0
789.8238323988724,hispanic,115057.0,50.0,female,0.0
711.3540976401802,white,63156.0,45.0,female,0.0
745.1425876037061,white,59319.0,48.0,female,0.0
615.3744368749301,white,141701.0,29.0,male,0.0
835.7629011420383,white,322208.0,37.0,male,0.0
1062.7529763084779,white,70371.0,43.0,male,0.0
530.2266368229424,asian,15983.0,27.0,male,0.0
805.1032399327055,other,35632.0,37.0,male,0.0
706.164287485988,other,165470.0,41.0,female,0.0
565.1523064953161,black,109989.0,48.0,female,0.0
596.2252934212556,black,361261.0,51.0,female,0.0
694.3386570709755,white,19203.0,44.0,female,0.0
1025.65760451285,hispanic,208406.0,38.0,male,0.0
832.1739730759381,white,73208.0,37.0,male,0.0
880.6040267806618,hispanic,166017.0,58.0,female,0.0
786.4580902931914,white,12019.0,52.0,female,0.0
718.7315227813306,white,219793.0,33.0,male,0.0
718.3979645944374,white,196579.0,43.0,female,0.0
756.4818319193674,white,74848.0,48.0,female,0.0
700.4264322973261,white,52060.0,45.0,female,0.0
805.3129592079677,white,59076.0,52.0,female,0.0
793.0228304660367,white,35453.0,52.0,female,0.0
763.3465237716761,white,52893.0,49.0,female,0.0
557.5982327188012,black,91021.0,50.0,female,0.0
908.2785946061277,white,140353.0,38.0,male,0.0
616.1179516833936,black,119474.0,30.0,male,0.0
746.0217037063182,white,189622.0,34.0,male,0.0
746.75250773221,other,37133.0,35.0,male,0.0
542.3048068540037,black,36165.0,49.0,female,0.0
634.1803885721583,other,113782.0,31.0,male,0.0
585.0022041007452,white,19781.0,30.0,male,0.0
735.0986990784756,white,95021.0,46.0,female,0.0
736.4448124667748,white,89797.0,46.0,female,0.0
848.4576467709873,hispanic,232599.0,53.0,female,0.0
692.32116705072,white,52195.0,44.0,female,0.0
846.4238917899924,hispanic,23430.0,33.0,male,0.0
732.7570470540583,other,351269.0,44.0,female,0.0
729.4020052538002,white,195077.0,45.0,female,0.0
1005.689052149909,hispanic,249780.0,37.0,male,0.0
1003.6464465495278,other,235199.0,41.0,male,0.0
716.4952474327469,white,16881.0,49.0,female,0.0
769.48010912845,black,19756.0,36.0,male,0.0
764.2370878416143,white,26840.0,50.0,female,0.0
859.3490907257311,other,120005.0,56.0,female,0.0
803.8798503003021,white,26756.0,36.0,male,0.0
775.0605302066641,hispanic,10898.0,52.0,female,0.0
585.454240469356,white,65101.0,29.0,male,0.0
746.6166893461462,white,27258.0,49.0,female,0.0
817.4093553458729,white,270095.0,52.0,female,0.0
824.44023073502,white,57532.0,54.0,female,0.0
818.8235651733372,white,35078.0,36.0,male,0.0
819.98094403319,white,34679.0,37.0,male,0.0
907.7882050755185,white,15320.0,40.0,male,0.0
477.0433659150825,white,8834.0,26.0,male,0.0
857.8490126653053,white,60334.0,38.0,male,0.0
513.8272726839647,black,17068.0,48.0,female,0.0
679.9127182367167,white,44554.0,32.0,male,0.0
831.0262214235266,other,16941.0,37.0,male,0.0
734.2270550312644,white,40521.0,34.0,male,0.0
934.629970678231,white,43626.0,40.0,male,0.0
755.0287176193826,hispanic,146344.0,49.0,female,0.0
730.8240407465489,white,10042.0,49.0,female,0.0
722.3845239331316,white,19528.0,34.0,male,0.0
751.9260313501694,white,35707.0,49.0,female,0.0
875.2711887838311,asian,113522.0,48.0,female,1.0
603.7769527944761,black,57578.0,52.0,female,0.0
764.818263111432,white,90829.0,35.0,male,0.0
740.7263799848924,white,121115.0,46.0,female,0.0
581.5476456707981,black,42793.0,29.0,male,0.0
834.0426292789035,white,283374.0,54.0,female,0.0
749.8898384941152,other,36227.0,35.0,male,0.0
529.7707651200861,black,132719.0,46.0,female,0.0
462.8206690288802,white,75082.0,24.0,male,0.0
799.5298201287147,white,26537.0,52.0,female,0.0
777.100043085039,white,178664.0,48.0,female,0.0
784.1728189818266,white,14487.0,53.0,female,0.0
573.7511418006733,black,49275.0,52.0,female,0.0
813.6501793627383,white,165095.0,53.0,female,0.0
758.062938477692,white,55234.0,48.0,female,0.0
793.3479979719431,white,72588.0,51.0,female,0.0
710.4061677163311,hispanic,48187.0,29.0,male,0.0
801.1615614192283,other,48185.0,52.0,female,0.0
838.6349423844725,asian,66210.0,37.0,male,0.0
645.2004325373742,white,30743.0,32.0,male,0.0
906.3095190828325,white,64730.0,39.0,male,0.0
910.750142298513,hispanic,40477.0,35.0,male,0.0
674.1365465768589,hispanic,21804.0,44.0,female,0.0
747.0809037197321,white,12966.0,48.0,female,0.0
773.6481883241825,white,38403.0,52.0,female,0.0
757.2005648698367,other,224431.0,47.0,female,0.0
780.3052885798862,hispanic,87995.0,50.0,female,0.0
909.9909806860417,white,34723.0,39.0,male,0.0
716.1520246474386,white,140716.0,32.0,male,0.0
604.4804574414796,black,53656.0,30.0,male,0.0
868.6384176669411,white,51624.0,37.0,male,0.0
538.9582780555744,other,105939.0,26.0,male,0.0
765.6976331631113,white,66649.0,48.0,female,0.0
518.4587036876883,white,29765.0,27.0,male,0.0
691.0454458270456,white,89913.0,32.0,male,0.0
911.2363289249854,white,59868.0,39.0,male,0.0
950.9395689522181,hispanic,85658.0,36.0,male,0.0
840.7417282145642,white,130514.0,57.0,female,0.0
746.0173251314731,hispanic,8371.0,50.0,female,0.0
602.7367310188898,white,32218.0,30.0,male,0.0
795.9871546812066,white,335936.0,49.0,female,0.0
660.9834191859673,white,70541.0,31.0,male,0.0
793.9811470283584,white,40366.0,49.0,female,0.0
867.5557515000947,white,162541.0,54.0,female,0.0
619.8677101079519,other,112375.0,30.0,male,0.0
763.5785589329465,white,7051.0,53.0,female,0.0
599.396178116648,white,37322.0,30.0,male,0.0
833.7707319938444,white,242986.0,52.0,female,0.0
828.9491115926187,hispanic,35802.0,33.0,male,0.0
847.2671723549632,white,93342.0,56.0,female,0.0
771.4781610281643,hispanic,274026.0,29.0,male,0.0
696.0871281348979,white,4544.0,47.0,female,0.0
572.2459114512304,asian,31057.0,29.0,male,0.0
627.7380580958938,black,48643.0,57.0,female,0.0
723.3257579332493,white,84925.0,45.0,female,0.0
776.3152265992685,other,432286.0,49.0,female,0.0
745.1638248747485,other,134140.0,46.0,female,0.0
696.6512778769771,white,287306.0,32.0,male,0.0
739.188559028909,white,50982.0,47.0,female,0.0
785.2591477751914,white,18912.0,53.0,female,0.0
840.2224101247231,hispanic,47997.0,33.0,male,0.0
751.146838397507,white,58335.0,48.0,female,0.0
785.4709385529867,white,74805.0,50.0,female,0.0
577.5562121114332,white,91446.0,27.0,male,0.0
924.4927643796241,asian,71987.0,51.0,female,1.0
622.5952765620988,black,43192.0,55.0,female,0.0
719.547643288886,other,40442.0,45.0,female,0.0
729.0212314603076,white,47902.0,34.0,male,0.0
629.729043336189,white,32062.0,40.0,female,0.0
914.1806544453354,asian,38344.0,54.0,female,1.0
758.4847097213817,white,30701.0,50.0,female,0.0
819.6071561472671,hispanic,51540.0,53.0,female,0.0
698.0351354444806,white,202558.0,33.0,male,0.0
796.884420956025,white,24340.0,54.0,female,0.0
842.3534566784899,white,68461.0,37.0,male,0.0
801.3192003542534,hispanic,119603.0,31.0,male,0.0
732.1808511302644,white,20446.0,46.0,female,0.0
562.5177057123259,white,17442.0,28.0,male,0.0
799.2587570615774,white,18727.0,54.0,female,0.0
736.3296462185446,hispanic,34488.0,48.0,female,0.0
765.8741408172084,white,35825.0,51.0,female,0.0
927.4936255721193,white,29305.0,40.0,male,0.0
808.12193556362,other,127547.0,53.0,female,0.0
768.4922219338533,white,39797.0,50.0,female,0.0
499.9412167711814,black,96074.0,25.0,male,0.0
913.9672904848045,other,137041.0,39.0,male,0.0
723.7669573379644,white,41524.0,34.0,male,0.0
672.9347592052184,white,29772.0,33.0,male,0.0
669.649445827212,white,10572.0,32.0,male,0.0
718.1548490554754,white,197075.0,33.0,male,0.0
902.8109423453571,hispanic,89675.0,61.0,female,0.0
726.1905621533276,white,56542.0,44.0,female,0.0
857.9183155841214,hispanic,43221.0,34.0,male,0.0
817.1155877387531,hispanic,81712.0,52.0,female,0.0
869.2810208199656,black,59752.0,39.0,male,0.0
626.1413407927182,other,28316.0,31.0,male,0.0
929.7170498117891,white,74072.0,40.0,male,0.0
636.9524379840601,black,41140.0,56.0,female,0.0
734.8407019222898,white,106525.0,45.0,female,0.0
689.3562845940779,white,18356.0,33.0,male,0.0
669.5793061353884,other,25146.0,33.0,male,0.0
720.3126043167267,white,281488.0,33.0,male,0.0
777.7322653290873,white,194254.0,48.0,female,0.0
592.1929841269933,black,33090.0,29.0,male,0.0
888.5110143464843,white,192852.0,38.0,male,0.0
940.7029736458668,hispanic,52570.0,36.0,male,0.0
887.8881629690458,white,54456.0,39.0,male,0.0
809.4132268143186,white,346528.0,35.0,male,0.0
688.1430185280353,white,15418.0,45.0,female,0.0
838.700988546617,white,35985.0,55.0,female,0.0
654.1412811938959,white,61337.0,31.0,male,0.0
733.3644715667532,white,36416.0,45.0,female,0.0
909.471513330112,asian,42526.0,51.0,female,1.0
710.8071857920349,white,55116.0,43.0,female,0.0
986.7099992350704,hispanic,15877.0,38.0,male,0.0
659.8219931516405,white,120089.0,31.0,male,0.0
801.2310781056143,white,94455.0,50.0,female,0.0
840.369802399007,white,156097.0,55.0,female,0.0
675.2516227157554,asian,41815.0,32.0,male,0.0
630.46015123311,white,67612.0,30.0,male,0.0
972.4540399997919,hispanic,26349.0,38.0,male,0.0
837.164396373758,white,15829.0,56.0,female,0.0
677.0190064314985,white,85460.0,32.0,male,0.0
822.2226459716732,white,36708.0,55.0,female,0.0
677.165153827631,white,28124.0,32.0,male,0.0
806.7696995299555,white,39533.0,37.0,male,0.0
646.5777744703743,white,92389.0,31.0,male,0.0
792.6844337344778,white,110447.0,50.0,female,0.0
747.6578239336156,white,22319.0,35.0,male,0.0
